Season,Participants,Best Odd,Your Bet,Winning Bet
2016,FC Juventus Bucuresti - Balotesti,1.14,1,1
2016,Mioveni - Sportul Snagov,1.26,1,1
2016,Poli Timisoara - UTA Arad&nbsp;,1.27,1,1
2016,Sepsi - Mioveni,1.31,1,0
2016,FC Juventus Bucuresti - Sportul Snagov,1.18,1,1
2016,Satu Mare - Braila,1.21,1,1
2016,Mioveni - Afumati,1.4,1,2
2016,Sportul Snagov - Sepsi,1.15,2,2
2016,Foresta Suceava - Satu Mare,1.29,2,2
2016,UTA Arad - Balotesti,1.05,1,2
2016,Afumati - Sportul Snagov,1.24,1,1
2016,Sepsi - Braila,1.2,1,1
2016,FC Juventus Bucuresti - Foresta Suceava,1.06,1,1
2016,Politehnica Timisoara - UTA Arad,1.4,2,2
2016,Foresta Suceava - Sepsi,1.38,2,2
2016,Chindia Targoviste - Satu Mare,1.41,1,1
2016,Clinceni - UTA Arad,1.48,2,2
2016,Afumati - Foresta Suceava,1.41,1,1
2016,Calarasi - Balotesti,1.44,1,1
2016,Mioveni - Clinceni,1.23,1,1
2016,FC Brasov - Braila,1.3,1,2
2016,FC Juventus Bucuresti - Balotesti,1.14,1,1
2016,Mioveni - Sportul Snagov,1.26,1,1
2016,Poli Timisoara - UTA Arad&nbsp;,1.27,1,1
2016,Sepsi - Mioveni,1.31,1,0
2016,FC Juventus Bucuresti - Sportul Snagov,1.18,1,1
2016,Satu Mare - Braila,1.21,1,1
2016,Mioveni - Afumati,1.4,1,2
2016,Sportul Snagov - Sepsi,1.15,2,2
2016,Foresta Suceava - Satu Mare,1.29,2,2
2016,UTA Arad - Balotesti,1.05,1,2
2016,Afumati - Sportul Snagov,1.24,1,1
2016,Sepsi - Braila,1.2,1,1
2016,FC Juventus Bucuresti - Foresta Suceava,1.06,1,1
2016,Politehnica Timisoara - UTA Arad,1.4,2,2
2016,Foresta Suceava - Sepsi,1.38,2,2
2016,Chindia Targoviste - Satu Mare,1.41,1,1
2016,Clinceni - UTA Arad,1.48,2,2
2016,Afumati - Foresta Suceava,1.41,1,1
2016,Calarasi - Balotesti,1.44,1,1
2016,Mioveni - Clinceni,1.23,1,1
2016,FC Brasov - Braila,1.3,1,2
2016,FC Juventus Bucuresti - Balotesti,1.14,1,1
2016,Mioveni - Sportul Snagov,1.26,1,1
